entidad,caso,importe_asignado,direccion,resultado,fecha_llamado,cobrado
DRTW,22354592,237253.07,saliente,call_no_atiende,2026-01-06,0.00
DRTW,22354626,185715.10,saliente,call_inhabilitado,2026-01-06,0.00
DRTW,22354636,89242.26,saliente,call_no_atiende,2026-01-06,0.00
DRTW,22354639,59809.19,saliente,call_notificado,2026-01-06,0.00
DRTW,22354658,110217.71,saliente,call_no_atiende,2026-01-06,0.00
DRTW,22354698,114973.90,saliente,call_promesa,2026-01-06,0.00
DRTW,22354702,162748.68,saliente,call_notificado,2026-01-06,0.00
DRTW,22354761,46386.93,saliente,call_promesa,2026-01-06,0.00
DRTW,22354857,114106.13,saliente,call_erroneo,2026-01-06,0.00
DRTW,22354882,73816.10,saliente,call_no_atiende,2026-01-06,0.00
DRTW,22354958,139818.14,saliente,call_pago_a_confirmar,2026-01-06,0.00
DRTW,22355058,241486.09,saliente,call_agenda,2026-01-06,0.00
DRTW,22355062,75110.29,saliente,call_no_atiende,2026-01-06,0.00
DRTW,22355074,142184.49,saliente,call_corto,2026-01-06,0.00
DRTW,22355121,64541.62,saliente,call_corto,2026-01-06,0.00
DRTW,22355263,204654.49,saliente,call_notificado,2026-01-06,0.00
DRTW,22355330,65319.64,saliente,call_notificado_responsable,2026-01-06,0.00
DRTW,22355365,139507.10,saliente,call_notificado,2026-01-06,0.00
DRTW,22355421,61668.39,saliente,call_erroneo,2026-01-06,0.00
DRTW,22355437,92724.19,saliente,call_corto,2026-01-06,0.00
DRTW,22355451,43805.66,saliente,call_no_atiende,2026-01-06,0.00
DRTW,22355508,64489.72,saliente,call_contestador,2026-01-06,0.00
DRTW,22355565,64541.62,saliente,call_corto,2026-01-06,0.00
DRTW,22355637,99827.51,saliente,call_no_atiende,2026-01-06,0.00
DRTW,21871067,133268.50,saliente,NULL,2026-01-06,133268.50
DRTW,21871166,115550.62,saliente,call_no_atiende,2026-01-06,0.00
DRTW,21871167,64838.00,saliente,call_contestador,2026-01-06,0.00
DRTW,21871169,46905.34,saliente,call_erroneo,2026-01-06,0.00
DRTW,21871277,68436.67,saliente,call_notificado_responsable,2026-01-06,0.00
DRTW,21871277,68436.67,saliente,call_no_puede_pagar,2026-01-06,0.00
DRTW,21871417,44212.00,saliente,call_no_atiende,2026-01-06,0.00
DRTW,21871424,164337.67,saliente,call_notificado_responsable,2026-01-06,0.00
DRTW,21871487,61405.55,saliente,call_no_atiende,2026-01-06,0.00
DRTW,21871501,48033.97,saliente,call_corto,2026-01-06,0.00
DRTW,21871512,126736.00,saliente,call_promesa,2026-01-06,126736.00
DRTW,21871525,186192.84,saliente,call_pago_a_confirmar,2026-01-06,0.00
DRTW,21871539,67914.29,saliente,call_notificado,2026-01-06,0.00
DRTW,21871677,80309.66,saliente,call_corto,2026-01-06,0.00
DRTW,21871725,89979.00,saliente,call_erroneo,2026-01-06,0.00
DRTW,21871730,136816.70,saliente,call_contestador,2026-01-06,136816.70
DRTW,21871739,101975.13,saliente,call_erroneo,2026-01-06,0.00
DRTW,21871898,105306.33,saliente,call_no_atiende,2026-01-06,0.00
DRTW,21871907,123191.33,saliente,call_no_atiende,2026-01-06,0.00
DRTW,21871923,94997.98,saliente,call_no_atiende,2026-01-06,0.00
DRTW,21872067,193480.00,saliente,call_no_atiende,2026-01-06,0.00
DRTW,21872150,207567.94,saliente,call_no_atiende,2026-01-06,0.00
DRTW,21872184,85995.33,saliente,call_notificado,2026-01-06,0.00
DRTW,21872198,122141.00,saliente,call_erroneo,2026-01-06,0.00
DRTW,21872347,234099.41,saliente,call_corto,2026-01-06,0.00
DRTW,21872642,35577.59,saliente,call_contestador,2026-01-06,0.00
DRTW,21872750,75949.01,saliente,call_notificado_responsable,2026-01-06,0.00
DRTW,21872838,64838.00,saliente,call_no_atiende,2026-01-06,0.00
DRTW,21873023,100823.59,saliente,call_notificado_responsable,2026-01-06,0.00
DRTW,21873079,44212.00,saliente,call_no_atiende,2026-01-06,0.00
DRTW,21873148,61733.00,saliente,call_corto,2026-01-06,0.00
DRTW,21873220,136548.54,saliente,call_no_atiende,2026-01-06,0.00
DRTW,21873342,70388.00,saliente,call_no_atiende,2026-01-06,0.00
DRTW,21873352,64838.00,saliente,call_promesa,2026-01-06,0.00
DRTW,21873356,65761.33,saliente,call_no_atiende,2026-01-06,0.00
DRTW,21873365,74568.65,saliente,call_no_atiende,2026-01-06,0.00
DRTW,21873394,104543.42,saliente,call_contestador,2026-01-06,0.00
DRTW,21873425,227798.60,saliente,call_no_atiende,2026-01-06,0.00
DRTW,21873439,41830.00,saliente,NULL,2026-01-06,0.00
DRTW,21873439,41830.00,saliente,call_notificado_responsable,2026-01-06,0.00
DRTW,21873595,96088.54,saliente,call_promesa,2026-01-06,0.00
DRTW,21873662,92082.63,saliente,call_no_atiende,2026-01-06,0.00
DRTW,21873848,151318.33,saliente,call_no_atiende,2026-01-06,0.00
DRTW,21873848,151318.33,saliente,call_volver_a_llamar,2026-01-06,0.00
DRTW,21874106,146366.59,saliente,call_erroneo,2026-01-06,0.00
DRTW,21874166,91047.98,saliente,call_no_atiende,2026-01-06,0.00
DRTW,21874187,176686.67,saliente,call_no_atiende,2026-01-06,0.00
DRTW,21874216,96767.34,saliente,call_corto,2026-01-06,0.00
DRTW,21874350,77931.67,saliente,call_contestador,2026-01-06,0.00
DRTW,21874510,232972.88,saliente,call_contestador,2026-01-06,0.00
DRTW,21874517,48134.41,saliente,call_corto,2026-01-06,0.00
DRTW,21874559,76837.21,saliente,call_notificado,2026-01-06,0.00
DRTW,21874584,70340.28,saliente,call_promesa,2026-01-06,0.00
DRTW,21874661,214374.67,saliente,call_notificado,2026-01-06,0.00
DRTW,21874685,106719.67,saliente,call_contestador,2026-01-06,0.00
DRTW,21874711,68436.67,saliente,call_notificado,2026-01-06,0.00
DRTW,21874846,64838.00,saliente,call_corto,2026-01-06,0.00
DRTW,21874892,64838.00,saliente,call_erroneo,2026-01-06,0.00
DRTW,22350598,105302.71,saliente,call_no_atiende,2026-01-06,0.00
DRTW,22350599,85495.13,saliente,call_contestador,2026-01-06,0.00
DRTW,22350619,42442.80,saliente,call_notificado,2026-01-06,0.00
DRTW,22350627,81822.58,saliente,call_notificado,2026-01-06,0.00
DRTW,22350660,41074.30,saliente,call_no_atiende,2026-01-06,0.00
DRTW,22350674,125980.00,saliente,call_no_atiende,2026-01-06,0.00
DRTW,22350684,69147.33,saliente,call_notificado_responsable,2026-01-06,0.00
DRTW,22350706,104100.62,saliente,NULL,2026-01-06,0.00
DRTW,22350706,104100.62,saliente,call_erroneo,2026-01-06,0.00
DRTW,22350722,161290.94,saliente,call_no_atiende,2026-01-06,0.00
DRTW,22350733,75228.71,saliente,call_corto,2026-01-06,0.00
DRTW,22350763,203091.45,saliente,call_no_atiende,2026-01-06,0.00
DRTW,22350765,74801.62,saliente,call_promesa,2026-01-06,0.00
DRTW,22350772,61684.84,saliente,call_notificado,2026-01-06,0.00
DRTW,22350822,113726.52,saliente,call_notificado,2026-01-06,0.00
DRTW,22350913,126889.37,saliente,call_no_atiende,2026-01-06,0.00
DRTW,22350925,32816.93,saliente,call_notificado,2026-01-06,32816.93
DRTW,22351025,140400.62,saliente,call_promesa,2026-01-06,0.00
DRTW,22351048,77066.14,saliente,call_erroneo,2026-01-06,0.00
DRTW,22351111,129730.80,saliente,call_notificado_responsable,2026-01-06,0.00
DRTW,22351124,104422.81,saliente,call_contestador,2026-01-06,0.00
DRTW,22351149,85652.86,saliente,call_no_atiende,2026-01-06,0.00
DRTW,22351164,100719.64,saliente,call_notificado_responsable,2026-01-06,0.00
DRTW,22351215,97950.00,saliente,call_no_atiende,2026-01-06,0.00
DRTW,22351358,174168.17,saliente,call_no_atiende,2026-01-06,0.00
DRTW,22351380,217120.65,saliente,call_no_atiende,2026-01-06,0.00
DRTW,22351421,40048.72,saliente,call_no_atiende,2026-01-06,0.00
DRTW,22351453,94969.36,saliente,call_promesa,2026-01-06,0.00
DRTW,22351518,44028.81,saliente,call_erroneo,2026-01-06,0.00
DRTW,22351519,117604.81,saliente,call_contestador,2026-01-06,0.00
DRTW,22351552,116642.55,saliente,call_promesa,2026-01-06,0.00
DRTW,22351619,180245.28,saliente,call_no_atiende,2026-01-06,0.00
DRTW,22351621,62297.13,saliente,call_erroneo,2026-01-06,0.00
DRTW,22351796,111872.59,saliente,call_notificado,2026-01-06,0.00
MEL2,21738273,1033283.22,saliente,call_notificado_responsable,2026-01-06,0.00
MEL2,21743892,524072.91,saliente,call_no_atiende,2026-01-06,0.00
MEL2,21745597,445595.68,saliente,call_promesa,2026-01-06,0.00
MEL2,21745803,438382.87,saliente,call_no_atiende,2026-01-06,0.00
MEL2,21747389,394021.65,saliente,call_corto,2026-01-06,0.00
MEL2,21750076,345753.09,saliente,call_corto,2026-01-06,0.00
MEL2,21754835,280782.11,saliente,call_no_atiende,2026-01-06,0.00
MEL2,21755855,263718.74,saliente,call_erroneo,2026-01-06,0.00
MEL2,21758118,227092.70,saliente,call_corto,2026-01-06,0.00
MEL2,21760493,199342.02,saliente,call_notificado_responsable,2026-01-06,0.00
MEL2,21762965,181340.13,saliente,call_corto,2026-01-06,0.00
MEL2,21767497,154926.49,saliente,call_no_atiende,2026-01-06,0.00
MEL2,21768187,150831.70,saliente,call_corto,2026-01-06,0.00
MEL2,21769338,143680.40,saliente,call_no_atiende,2026-01-06,0.00
MEL2,21769839,140510.06,saliente,call_corto,2026-01-06,0.00
MEL2,21770702,134830.83,saliente,call_corto,2026-01-06,0.00
MEL2,21770954,133069.81,saliente,call_erroneo,2026-01-06,0.00
AYSE,21717889,33726.55,saliente,call_no_atiende,2026-01-06,0.00
AYSE,21718113,96892.55,saliente,call_erroneo,2026-01-06,0.00
AYSE,21718815,40827.55,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,21719143,74517.55,saliente,call_notificado,2026-01-06,0.00
AYSE,21719187,21282.03,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,21719311,34685.49,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,21719317,42971.79,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,21719356,182367.33,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,21719571,41212.36,saliente,call_corto,2026-01-06,0.00
AYSE,21719739,34803.77,saliente,call_notificado,2026-01-06,0.00
AYSE,21720099,89837.12,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,21720195,154751.14,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,22118966,228461.07,saliente,call_notificado_responsable,2026-01-06,0.00
AYSE,22118980,30184.41,saliente,call_erroneo,2026-01-06,0.00
AYSE,22118983,30795.12,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,22119139,40598.07,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,22119155,37627.65,saliente,call_no_atiende,2026-01-06,0.00
AYSE,22119626,33870.05,saliente,call_solicita_pago_contado,2026-01-06,0.00
AYSE,22119713,83802.24,saliente,call_corto,2026-01-06,0.00
AYSE,22119786,137319.99,saliente,call_erroneo,2026-01-06,0.00
AYSE,22120249,51923.49,saliente,call_corto,2026-01-06,0.00
AYSE,22120278,43096.58,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,22120408,21336.50,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,22120441,77182.25,saliente,call_notificado_responsable,2026-01-06,0.00
AYSE,22120726,48847.30,saliente,call_agenda,2026-01-06,0.00
AYSE,22120730,42300.50,saliente,call_solicita_pago_contado,2026-01-06,0.00
AYSE,22121120,160097.16,saliente,call_no_atiende,2026-01-06,0.00
AYSE,22121402,41794.32,saliente,call_no_atiende,2026-01-06,0.00
AYSE,22140547,30123.98,saliente,call_corto,2026-01-06,0.00
AYSE,22140551,19640.89,saliente,call_erroneo,2026-01-06,0.00
AYSE,22140644,27245.65,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,22140647,503769.37,saliente,call_notificado,2026-01-06,0.00
AYSE,22140934,23712.68,saliente,call_solicita_pago_contado,2026-01-06,0.00
AYSE,22141124,20627.99,saliente,call_notificado,2026-01-06,0.00
AYSE,22141165,72098.28,saliente,call_no_atiende,2026-01-06,0.00
AYSE,22141240,21796.21,saliente,call_corto,2026-01-06,0.00
AYSE,22141313,35038.88,saliente,call_solicita_pago_contado,2026-01-06,0.00
AYSE,22141743,110087.16,saliente,call_notificado_responsable,2026-01-06,0.00
AYSE,22141876,73343.81,saliente,call_notificado_responsable,2026-01-06,0.00
AYSE,22141938,34454.97,saliente,call_agenda,2026-01-06,0.00
AYSE,22141960,34483.36,saliente,call_volver_a_llamar,2026-01-06,0.00
AYSE,22141984,27277.88,saliente,call_no_atiende,2026-01-06,0.00
AYSE,22142139,17480.99,saliente,call_notificado,2026-01-06,0.00
AYSE,22142605,285740.93,saliente,call_notificado_responsable,2026-01-06,0.00
AYSE,22143124,16432.41,saliente,call_solicita_pago_contado,2026-01-06,0.00
AYSE,22201739,17313.44,saliente,call_corto,2026-01-06,0.00
AYSE,22201924,21672.32,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,22202210,30956.58,saliente,call_erroneo,2026-01-06,0.00
AYSE,22202218,33869.10,saliente,call_erroneo,2026-01-06,0.00
AYSE,22202406,24059.30,saliente,call_corto,2026-01-06,0.00
AYSE,22202463,19244.68,saliente,call_no_atiende,2026-01-06,0.00
AYSE,22202683,42484.22,saliente,call_notificado_responsable,2026-01-06,0.00
AYSE,22202722,62508.57,saliente,call_corto,2026-01-06,0.00
AYSE,22202984,93613.73,saliente,call_pago_a_confirmar,2026-01-06,0.00
AYSE,22203067,133276.13,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,22203117,40322.49,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,22203264,21470.91,saliente,call_pago_a_confirmar,2026-01-06,0.00
AYSE,22203323,215140.99,saliente,call_notificado,2026-01-06,0.00
AYSE,22203368,43821.03,saliente,call_corto,2026-01-06,0.00
AYSE,22203539,46850.55,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,22203592,17602.47,saliente,call_notificado,2026-01-06,0.00
AYSE,22203646,17442.43,saliente,call_agenda,2026-01-06,0.00
AYSE,22203658,17371.67,saliente,call_notificado_responsable,2026-01-06,0.00
AYSE,22203778,61411.50,saliente,call_erroneo,2026-01-06,0.00
AYSE,22203811,17559.72,saliente,call_solicita_financiacion,2026-01-06,0.00
AYSE,22203933,16949.62,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,22204128,33238.11,saliente,call_notificado,2026-01-06,0.00
AYSE,22204225,35418.40,saliente,call_pago_a_confirmar,2026-01-06,0.00
AYSE,22204306,23600.47,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,22204359,25324.35,saliente,call_contestador,2026-01-06,0.00
AYSE,22204394,29877.48,saliente,call_no_atiende,2026-01-06,0.00
AYSE,22204410,83318.09,saliente,call_erroneo,2026-01-06,0.00
AYSE,22204452,61540.37,saliente,call_no_atiende,2026-01-06,0.00
AYSE,22275730,61951.88,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,22275912,62970.08,saliente,call_pago_a_confirmar,2026-01-06,0.00
AYSE,22275989,670158.75,saliente,call_erroneo,2026-01-06,0.00
AYSE,22276083,84426.20,saliente,call_corto,2026-01-06,0.00
AYSE,22276087,84651.43,saliente,call_solicita_financiacion,2026-01-06,0.00
AYSE,22276192,21855.91,saliente,call_notificado_responsable,2026-01-06,0.00
AYSE,22276384,40608.99,saliente,call_notificado,2026-01-06,0.00
AYSE,22276489,75805.25,saliente,call_notificado_responsable,2026-01-06,0.00
AYSE,22276585,151418.88,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,22276757,65310.82,saliente,call_notificado,2026-01-06,0.00
AYSE,22276769,84284.69,saliente,call_solicita_financiacion,2026-01-06,0.00
AYSE,22276874,19472.01,saliente,call_corto,2026-01-06,0.00
AYSE,22276945,39724.96,saliente,call_no_atiende,2026-01-06,0.00
AYSE,22277091,27961.16,saliente,call_solicita_pago_contado,2026-01-06,0.00
AYSE,22277136,17651.03,saliente,call_no_atiende,2026-01-06,0.00
AYSE,22277161,80759.17,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,22277267,54757.99,saliente,call_notificado,2026-01-06,0.00
AYSE,22277316,40206.90,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,22277476,18924.72,saliente,call_solicita_pago_contado,2026-01-06,0.00
AYSE,22277559,23341.55,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,22277704,25779.76,saliente,call_notificado_responsable,2026-01-06,0.00
AYSE,22277811,42058.59,saliente,call_notificado,2026-01-06,0.00
AYSE,22277824,56163.00,saliente,call_pago_a_confirmar,2026-01-06,0.00
AYSE,22277850,16006.31,saliente,call_notificado,2026-01-06,0.00
AYSE,22573768,123729.06,saliente,call_contestador,2026-01-06,0.00
AYSE,22574057,18137.19,saliente,call_no_atiende,2026-01-06,0.00
AYSE,22574103,45636.76,saliente,call_solicita_pago_contado,2026-01-06,0.00
AYSE,22574178,52038.97,saliente,call_notificado,2026-01-06,0.00
AYSE,22574192,25584.29,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,22574224,35474.11,saliente,call_solicita_pago_contado,2026-01-06,0.00
AYSE,22574392,69706.22,saliente,call_solicita_financiacion,2026-01-06,0.00
AYSE,22574442,209356.35,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,22574468,173035.62,saliente,call_erroneo,2026-01-06,0.00
AYSE,22574547,60470.15,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,22574682,22528.69,saliente,call_agenda,2026-01-06,0.00
AYSE,22574682,22528.69,saliente,call_notificado,2026-01-06,0.00
AYSE,22574787,46738.94,saliente,call_erroneo,2026-01-06,0.00
AYSE,22574969,38416.58,saliente,call_solicita_pago_contado,2026-01-06,0.00
AYSE,22574976,39899.35,saliente,call_no_atiende,2026-01-06,0.00
AYSE,22575024,29512.75,saliente,call_notificado_responsable,2026-01-06,0.00
AYSE,22575037,31240.79,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,22575105,18517.52,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,22575110,17185.86,saliente,call_agenda,2026-01-06,0.00
AYSE,22575110,17185.86,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,22575143,15936.15,saliente,call_notificado_responsable,2026-01-06,0.00
AYSE,22575151,17479.15,saliente,call_solicita_pago_contado,2026-01-06,0.00
AYSE,22575278,76914.77,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,22575328,57918.10,saliente,call_no_atiende,2026-01-06,0.00
AYSE,22575511,55990.80,saliente,call_notificado,2026-01-06,0.00
AYSE,22575558,18003.79,saliente,call_no_atiende,2026-01-06,0.00
AYSE,22575616,26820.51,saliente,call_corto,2026-01-06,0.00
AYSE,22575678,31091.76,saliente,call_contestador,2026-01-06,0.00
AYSE,22575949,1109330.80,saliente,call_notificado_responsable,2026-01-06,0.00
AYSE,22575992,2267478.58,saliente,call_erroneo,2026-01-06,0.00
AYSE,22576033,32051.69,saliente,call_no_atiende,2026-01-06,0.00
AYSE,22576035,25750.31,saliente,call_notificado_responsable,2026-01-06,0.00
AYSE,22576112,20603.99,saliente,call_notificado,2026-01-06,0.00
AYSE,22576183,45191.54,saliente,call_no_atiende,2026-01-06,0.00
AYSE,22576213,52205.40,saliente,call_notificado,2026-01-06,0.00
AYSE,22576215,48923.40,saliente,call_solicita_pago_con_quita,2026-01-06,0.00
AYSE,22576259,90641.21,saliente,call_notificado,2026-01-06,0.00
AYSE,22576275,18171.75,saliente,call_erroneo,2026-01-06,0.00
AYSE,22576583,22848.71,saliente,call_notificado,2026-01-06,0.00
AYSA,22212911,174178.92,saliente,call_notificado_responsable,2026-01-06,0.00
ADT0,22345894,249992.85,saliente,call_contestador,2026-01-06,0.00
ADT0,22345896,250065.82,saliente,call_contestador,2026-01-06,0.00
ADT0,22345896,250065.82,saliente,call_contestador,2026-01-06,0.00
ADT0,22345896,250065.82,saliente,call_contestador,2026-01-06,0.00
ADT0,22345896,250065.82,saliente,call_contestador,2026-01-06,0.00
ADT0,22345896,250065.82,saliente,call_contestador,2026-01-06,0.00
ADT0,22345898,338652.35,saliente,call_contestador,2026-01-06,0.00
ADT0,22345898,338652.35,saliente,call_contestador,2026-01-06,0.00
ADT0,22345900,419744.44,saliente,call_contestador,2026-01-06,0.00
ADT0,22345900,419744.44,saliente,call_contestador,2026-01-06,0.00
ADT0,22345904,412521.56,saliente,call_contestador,2026-01-06,0.00
ADT0,22345904,412521.56,saliente,call_contestador,2026-01-06,0.00
ADT0,22345906,340246.65,saliente,call_contestador,2026-01-06,0.00
ADT0,22345906,340246.65,saliente,call_contestador,2026-01-06,0.00
ADT0,22345908,505817.20,saliente,call_contestador,2026-01-06,0.00
ADT0,22345908,505817.20,saliente,call_contestador,2026-01-06,0.00
ADT0,22345910,332245.23,saliente,call_contestador,2026-01-06,0.00
ADT0,22345912,122041.76,saliente,call_contestador,2026-01-06,0.00
ADT0,22345914,288408.53,saliente,call_contestador,2026-01-06,0.00
ADT0,22345916,393000.41,saliente,call_contestador,2026-01-06,0.00
ADT0,22345920,141537.49,saliente,call_contestador,2026-01-06,42461.25
ADT0,22345920,141537.49,saliente,call_contestador,2026-01-06,42461.25
ADT0,22345922,345571.34,saliente,call_promesa,2026-01-06,0.00
ADT0,22345924,355223.02,saliente,call_contestador,2026-01-06,0.00
ADT0,22345926,322863.43,saliente,call_contestador,2026-01-06,0.00
ADT0,22345926,322863.43,saliente,call_contestador,2026-01-06,0.00
ADT0,22345926,322863.43,saliente,call_contestador,2026-01-06,0.00
ADT0,22345928,322776.31,saliente,call_contestador,2026-01-06,0.00
ADT0,22345930,412521.56,saliente,call_contestador,2026-01-06,0.00
ADT0,22345930,412521.56,saliente,call_contestador,2026-01-06,0.00
ADT0,22345934,416176.56,saliente,call_contestador,2026-01-06,0.00
ADT0,22345936,346208.48,saliente,call_contestador,2026-01-06,0.00
ADT0,22345936,346208.48,saliente,call_contestador,2026-01-06,0.00
ADT0,22345938,280759.11,saliente,call_contestador,2026-01-06,0.00
ADT0,22345938,280759.11,saliente,call_contestador,2026-01-06,0.00
ADT0,22345939,412521.56,saliente,call_contestador,2026-01-06,0.00
ADT0,22345940,372054.67,saliente,call_contestador,2026-01-06,0.00
ADT0,22345940,372054.67,saliente,call_contestador,2026-01-06,0.00
ADT0,22345941,335511.62,saliente,call_contestador,2026-01-06,0.00
ADT0,22345942,392765.94,saliente,call_contestador,2026-01-06,0.00
ADT0,22345944,191091.39,saliente,call_contestador,2026-01-06,0.00
ADT0,22345944,191091.39,saliente,call_contestador,2026-01-06,0.00
ADT0,22345946,435824.26,saliente,call_contestador,2026-01-06,0.00
ADT0,22345947,243592.04,saliente,call_contestador,2026-01-06,0.00
ADT0,22345948,299593.49,saliente,call_contestador,2026-01-06,0.00
ADT0,22345949,118244.04,saliente,call_contestador,2026-01-06,0.00
ADT0,22345950,439479.26,saliente,call_contestador,2026-01-06,0.00
ADT0,22345951,310887.41,saliente,call_no_atiende,2026-01-06,155444.00
ADT0,22345952,196646.39,saliente,call_contestador,2026-01-06,0.00
ADT0,22345952,196646.39,saliente,call_contestador,2026-01-06,0.00
ADT0,22345953,420165.06,saliente,call_contestador,2026-01-06,0.00
ADT0,22345954,372438.71,saliente,call_promesa,2026-01-06,0.00
ADT0,22345955,235286.32,saliente,call_contestador,2026-01-06,0.00
ADT0,22345956,289388.46,saliente,call_no_atiende,2026-01-06,0.00
ADT0,22345957,349226.34,saliente,call_contestador,2026-01-06,0.00
ADT0,22345958,371638.20,saliente,call_contestador,2026-01-06,0.00
ADT0,22345958,371638.20,saliente,call_contestador,2026-01-06,0.00
ADT0,22345960,203944.16,saliente,call_contestador,2026-01-06,0.00
ADT0,22345960,203944.16,saliente,call_notificado_responsable,2026-01-06,0.00
ADT0,22345962,260519.05,saliente,call_contestador,2026-01-06,0.00
ADT0,22345962,260519.05,saliente,call_contestador,2026-01-06,0.00
ADT0,22345963,406741.95,saliente,call_no_atiende,2026-01-06,0.00
ADT0,22345964,381726.29,saliente,call_contestador,2026-01-06,0.00
ADT0,22345964,381726.29,saliente,call_contestador,2026-01-06,0.00
ADT0,22345964,381726.29,saliente,call_contestador,2026-01-06,0.00
ADT0,22345966,309123.09,saliente,call_contestador,2026-01-06,0.00
ADT0,22345968,296455.65,saliente,call_contestador,2026-01-06,0.00
ADT0,22345970,349504.22,saliente,call_contestador,2026-01-06,0.00
ADT0,22345970,349504.22,saliente,call_contestador,2026-01-06,0.00
ADT0,22345971,349504.22,saliente,call_contestador,2026-01-06,0.00
ADT0,22345972,156298.25,saliente,call_contestador,2026-01-06,0.00
ADT0,22345973,385689.21,saliente,call_no_atiende,2026-01-06,0.00
ADT0,22345974,345483.56,saliente,call_contestador,2026-01-06,0.00
ADT0,22345974,345483.56,saliente,call_contestador,2026-01-06,0.00
ADT0,22345976,1257872.89,saliente,call_contestador,2026-01-06,0.00
ADT0,22345976,1257872.89,saliente,call_contestador,2026-01-06,0.00
ADT0,22345976,1257872.89,saliente,call_contestador,2026-01-06,0.00
ADT0,22345977,348321.85,saliente,call_contestador,2026-01-06,0.00
ADT0,22345978,233112.43,saliente,call_contestador,2026-01-06,0.00
ADT0,22345978,233112.43,saliente,call_contestador,2026-01-06,0.00
ADT0,22345978,233112.43,saliente,call_notificado_responsable,2026-01-06,0.00
ADT0,22345980,339707.67,saliente,call_no_atiende,2026-01-06,0.00
ADT0,22345982,337212.46,saliente,call_contestador,2026-01-06,0.00
ADT0,22345982,337212.46,saliente,call_contestador,2026-01-06,0.00
ADT0,22345983,314520.17,saliente,call_contestador,2026-01-06,0.00
ADT0,22345984,99453.72,saliente,call_contestador,2026-01-06,0.00
ADT0,22345984,99453.72,saliente,call_contestador,2026-01-06,0.00
ADT0,22345985,271049.97,saliente,call_contestador,2026-01-06,0.00
ADT0,22345987,346169.57,saliente,call_contestador,2026-01-06,0.00
ADT0,22345988,339885.94,saliente,call_contestador,2026-01-06,0.00
ADT0,22345988,339885.94,saliente,call_contestador,2026-01-06,0.00
ADT0,22345989,400766.82,saliente,call_contestador,2026-01-06,0.00
ADT0,22345990,351878.71,saliente,call_contestador,2026-01-06,0.00
ADT0,22345991,292072.57,saliente,call_contestador,2026-01-06,0.00
ADT0,22345992,305598.20,saliente,call_contestador,2026-01-06,0.00
ADT0,22345992,305598.20,saliente,call_contestador,2026-01-06,0.00
ADT0,22345992,305598.20,saliente,call_corto,2026-01-06,0.00
ADT0,22345992,305598.20,saliente,call_no_atiende,2026-01-06,0.00
ADT0,22345993,321881.99,saliente,call_contestador,2026-01-06,0.00
ADT0,22345994,163593.89,saliente,call_contestador,2026-01-06,81797.00
ADT0,22345994,163593.89,saliente,call_promesa,2026-01-06,81797.00
ADT0,22345995,299179.63,saliente,call_contestador,2026-01-06,0.00
ADT0,22345996,378262.98,saliente,call_contestador,2026-01-06,0.00
ADT0,22345999,94531.49,saliente,call_no_atiende,2026-01-06,0.00
ADT0,22346000,402736.42,saliente,call_promesa,2026-01-06,0.00
ADT0,22346002,328071.49,saliente,call_contestador,2026-01-06,0.00
ADT0,22346003,212573.22,saliente,call_contestador,2026-01-06,0.00
ADT0,22346004,274868.66,saliente,call_contestador,2026-01-06,0.00
ADT0,22346004,274868.66,saliente,call_corto,2026-01-06,0.00
ADT0,22346005,303504.11,saliente,call_contestador,2026-01-06,0.00
